Start Character,StationID,Date,Time,Canal Level,Discharge Rate,Level Sensor Alarm,High Level Alarm,Internal Temperature,Battery Voltage,Powewr Fail,End Character
*,9002,14/01/2015,20:00:12,660.72,-99.99,0,0,22.5,13,1,#
*,9002,14/01/2015,21:00:12,660.68,-99.99,0,0,20.5,13.06,1,#
*,9002,14/01/2015,22:00:12,660.67,-99.99,0,0,19.5,12.98,1,#
*,9002,14/01/2015,23:00:12,660.67,-99.99,0,0,18.8,12.96,1,#
*,9002,15/01/2015,00:00:12,660.66,-99.99,0,0,18.3,13,1,#
*,9002,15/01/2015,01:00:12,660.65,-99.99,0,0,17.5,12.92,1,#
*,9002,15/01/2015,02:00:12,660.66,-99.99,0,0,16.5,12.98,1,#
*,9002,15/01/2015,03:00:12,660.66,-99.99,0,0,15.8,13.02,1,#
*,9002,15/01/2015,04:00:12,660.65,-99.99,0,0,15.8,12.89,1,#
*,9002,15/01/2015,05:00:12,660.65,-99.99,0,0,14.8,13.01,1,#
*,9002,15/01/2015,06:00:12,660.67,-99.99,0,0,13.5,12.97,1,#
*,9002,15/01/2015,07:00:12,660.65,-99.99,0,0,12.5,13.02,0,#
*,9002,15/01/2015,08:00:12,660.65,-99.99,0,0,12.5,12.82,0,#
*,9002,15/01/2015,09:00:12,660.65,-99.99,0,0,14.8,12.51,0,#
*,9002,15/01/2015,10:00:12,660.69,-99.99,0,0,18,12.61,0,#
*,9002,15/01/2015,11:00:12,660.69,-99.99,0,0,21.8,13.34,0,#
*,9002,15/01/2015,12:00:12,660.68,-99.99,0,0,26.5,12.98,0,#
*,9002,15/01/2015,13:00:12,660.69,-99.99,0,0,30.8,12.87,0,#
*,9002,15/01/2015,14:00:12,660.68,-99.99,0,0,33.3,12.87,0,#
*,9002,15/01/2015,15:00:12,660.69,-99.99,0,0,36.3,13.46,0,#
*,9002,15/01/2015,16:00:12,660.68,-99.99,0,0,38.3,12.88,0,#
*,9002,15/01/2015,17:00:12,660.69,-99.99,0,0,36.5,13.02,0,#
*,9002,15/01/2015,18:00:12,660.68,-99.99,0,0,30.5,13.05,0,#
*,9002,15/01/2015,19:00:12,660.69,-99.99,0,0,25.5,12.87,1,#
*,9002,15/01/2015,20:00:12,660.69,-99.99,0,0,22.5,12.96,1,#
*,9002,15/01/2015,21:00:12,660.68,-99.99,0,0,20.3,12.96,1,#
*,9002,15/01/2015,22:00:12,660.69,-99.99,0,0,19,12.93,1,#
*,9002,15/01/2015,23:00:12,660.68,-99.99,0,0,18.5,12.92,1,#
*,9002,16/01/2015,00:00:14,660.68,-99.99,0,0,18.3,12.98,1,#
*,9002,16/01/2015,01:00:12,660.68,-99.99,0,0,17.8,12.96,1,#
*,9002,16/01/2015,02:00:12,660.68,-99.99,0,0,17.3,12.95,1,#
*,9002,16/01/2015,03:00:12,660.69,-99.99,0,0,17,12.9,1,#
*,9002,16/01/2015,04:00:12,660.68,-99.99,0,0,16.3,12.96,1,#
*,9002,16/01/2015,05:00:12,660.68,-99.99,0,0,14.8,13.03,1,#
*,9002,16/01/2015,06:00:12,660.68,-99.99,0,0,13.5,13.08,1,#
*,9002,16/01/2015,07:00:12,660.69,-99.99,0,0,13.3,13,1,#
*,9002,16/01/2015,08:00:12,660.68,-99.99,0,0,13.8,13.2,0,#
*,9002,16/01/2015,09:00:12,660.69,-99.99,0,0,15.8,12.36,0,#
*,9002,16/01/2015,10:00:12,660.68,-99.99,0,0,18.5,12.57,0,#
*,9002,16/01/2015,11:00:12,660.68,-99.99,0,0,22,12.98,0,#
*,9002,16/01/2015,12:00:13,660.67,-99.99,0,0,27,13.78,0,#
*,9002,16/01/2015,13:00:12,660.67,-99.99,0,0,31.3,12.9,0,#
*,9002,16/01/2015,14:00:12,660.68,-99.99,0,0,34.3,12.9,0,#
*,9002,16/01/2015,15:00:12,660.68,-99.99,0,0,36.5,12.89,0,#
*,9002,16/01/2015,16:00:12,660.67,-99.99,0,0,38.8,12.86,0,#
*,9002,16/01/2015,17:00:12,660.68,-99.99,0,0,36.8,13.07,0,#
*,9002,16/01/2015,18:00:12,660.67,-99.99,0,0,30.5,13.02,0,#
*,9002,16/01/2015,19:00:12,660.68,-99.99,0,0,26,12.91,1,#
*,9002,16/01/2015,20:00:12,660.69,-99.99,0,0,22.5,12.94,1,#
*,9002,16/01/2015,21:00:12,660.68,-99.99,0,0,20,12.98,1,#
*,9002,16/01/2015,22:00:12,660.69,-99.99,0,0,18.8,12.82,1,#
*,9002,16/01/2015,23:00:12,660.68,-99.99,0,0,18,12.95,1,#
*,9002,17/01/2015,00:00:13,660.68,-99.99,0,0,18,12.94,1,#
*,9002,17/01/2015,01:00:12,660.68,-99.99,0,0,17.8,13.03,1,#
*,9002,17/01/2015,02:00:12,660.68,-99.99,0,0,17.5,12.94,1,#
*,9002,17/01/2015,03:00:12,660.68,-99.99,0,0,17,12.93,1,#
*,9002,17/01/2015,04:00:12,660.68,-99.99,0,0,16.3,13.02,1,#
*,9002,17/01/2015,05:00:12,660.67,-99.99,0,0,15.3,12.92,1,#
*,9002,17/01/2015,06:00:12,660.68,-99.99,0,0,14.8,12.95,1,#
*,9002,17/01/2015,07:00:12,660.68,-99.99,0,0,15,12.98,0,#
*,9002,17/01/2015,08:00:12,660.68,-99.99,0,0,15,13.28,0,#
*,9002,17/01/2015,09:00:12,660.68,-99.99,0,0,15.5,12.71,0,#
*,9002,17/01/2015,10:00:12,660.68,-99.99,0,0,18.5,12.53,0,#
*,9002,17/01/2015,11:00:12,660.67,-99.99,0,0,22.3,12.97,0,#
*,9002,17/01/2015,12:00:13,660.67,-99.99,0,0,26.5,12.92,0,#
*,9002,17/01/2015,13:00:12,660.66,-99.99,0,0,30.5,12.89,0,#
*,9002,17/01/2015,14:00:12,660.67,-99.99,0,0,33.8,12.85,0,#
*,9002,17/01/2015,15:00:12,660.51,-99.99,0,0,36.8,13.57,0,#
*,9002,17/01/2015,16:00:12,660.43,-99.99,0,0,38.5,12.84,0,#
*,9002,17/01/2015,17:00:12,660.41,-99.99,0,0,37,13.14,0,#
*,9002,17/01/2015,18:00:12,660.44,-99.99,0,0,30.8,13.07,0,#
*,9002,17/01/2015,19:00:12,660.44,-99.99,0,0,26,13,1,#
*,9002,17/01/2015,20:00:12,660.44,-99.99,0,0,22.8,12.9,1,#
*,9002,17/01/2015,21:00:12,660.45,-99.99,0,0,21,12.92,1,#
*,9002,17/01/2015,22:00:12,660.44,-99.99,0,0,19.5,12.96,1,#
*,9002,17/01/2015,23:00:12,660.44,-99.99,0,0,18.8,12.88,1,#
*,9002,18/01/2015,00:00:13,660.44,-99.99,0,0,18.3,12.89,1,#
*,9002,18/01/2015,01:00:12,660.44,-99.99,0,0,17.8,12.94,1,#
*,9002,18/01/2015,02:00:12,660.44,-99.99,0,0,17.3,12.95,1,#
*,9002,18/01/2015,03:00:12,660.44,-99.99,0,0,16.5,12.94,1,#
*,9002,18/01/2015,04:00:12,660.43,-99.99,0,0,16.3,12.98,1,#
*,9002,18/01/2015,05:00:12,660.44,-99.99,0,0,15.8,13.06,1,#
*,9002,18/01/2015,06:00:12,660.44,-99.99,0,0,14.8,12.93,1,#
*,9002,18/01/2015,07:00:12,660.45,-99.99,0,0,13.5,12.98,1,#
*,9002,18/01/2015,08:00:12,660.45,-99.99,0,0,13,13.21,0,#
*,9002,18/01/2015,09:00:12,660.44,-99.99,0,0,14.3,12.53,0,#
*,9002,18/01/2015,10:00:12,660.43,-99.99,0,0,18,12.48,0,#
*,9002,18/01/2015,11:00:12,660.5,-99.99,0,0,22.3,12.93,0,#
*,9002,18/01/2015,12:00:12,660.5,-99.99,0,0,27.3,13.1,0,#
*,9002,18/01/2015,13:00:12,660.51,-99.99,0,0,31,12.99,0,#
*,9002,18/01/2015,14:00:12,660.51,-99.99,0,0,34.5,12.88,0,#
*,9002,18/01/2015,15:00:12,660.51,-99.99,0,0,37.3,12.83,0,#
*,9002,18/01/2015,16:00:12,660.5,-99.99,0,0,39.5,12.83,0,#
*,9002,18/01/2015,17:00:12,660.5,-99.99,0,0,38,12.88,0,#
*,9002,18/01/2015,18:00:12,660.51,-99.99,0,0,31.5,13.07,0,#
*,9002,18/01/2015,19:00:12,660.51,-99.99,0,0,26.8,12.96,1,#
*,9002,18/01/2015,20:00:12,660.51,-99.99,0,0,24,12.98,1,#
*,9002,18/01/2015,21:00:12,660.52,-99.99,0,0,22.8,12.96,1,#
*,9002,18/01/2015,22:00:12,660.51,-99.99,0,0,21.5,12.97,1,#
*,9002,18/01/2015,23:00:12,660.51,-99.99,0,0,20,12.99,1,#
*,9002,19/01/2015,00:00:12,660.52,-99.99,0,0,19.3,12.93,1,#
*,9002,19/01/2015,01:00:12,660.51,-99.99,0,0,19,12.98,1,#
*,9002,19/01/2015,02:00:12,660.51,-99.99,0,0,18.5,12.97,1,#
*,9002,19/01/2015,03:00:12,660.51,-99.99,0,0,18,13.01,1,#
*,9002,19/01/2015,04:00:12,660.51,-99.99,0,0,17.3,12.93,1,#
*,9002,19/01/2015,05:00:12,660.51,-99.99,0,0,16.8,12.98,1,#
*,9002,19/01/2015,06:00:12,660.51,-99.99,0,0,16,12.99,1,#
*,9002,19/01/2015,07:00:12,660.51,-99.99,0,0,15.3,12.97,1,#
*,9002,19/01/2015,08:00:12,660.51,-99.99,0,0,15,13.22,0,#
*,9002,19/01/2015,09:00:12,660.51,-99.99,0,0,16,12.44,0,#
*,9002,19/01/2015,10:00:12,660.51,-99.99,0,0,19,12.43,0,#
*,9002,19/01/2015,11:00:12,660.51,-99.99,0,0,23.3,13.84,0,#
*,9002,19/01/2015,12:00:12,659.95,-99.99,0,0,28,12.94,0,#
*,9002,19/01/2015,13:00:12,659.98,-99.99,0,0,31.5,12.91,0,#
*,9002,19/01/2015,14:00:12,660.02,-99.99,0,0,34.5,12.91,0,#
*,9002,19/01/2015,15:00:12,660.03,-99.99,0,0,37.3,13.71,0,#
*,9002,19/01/2015,16:00:12,660.03,-99.99,0,0,39,13.36,0,#
*,9002,19/01/2015,17:00:12,660.04,-99.99,0,0,37.3,13.13,0,#
*,9002,19/01/2015,18:00:12,660.05,-99.99,0,0,31,12.99,0,#
*,9002,19/01/2015,19:00:12,660.05,-99.99,0,0,27,12.89,1,#
*,9002,19/01/2015,20:00:12,660.05,-99.99,0,0,24.3,12.93,1,#
*,9002,19/01/2015,21:00:12,660.05,-99.99,0,0,23,12.92,1,#
*,9002,19/01/2015,22:00:12,660.05,-99.99,0,0,22,12.92,1,#
*,9002,19/01/2015,23:00:12,660.05,-99.99,0,0,21.3,12.82,1,#
*,9002,20/01/2015,00:00:13,660.06,-99.99,0,0,20.5,12.95,1,#
*,9002,20/01/2015,01:00:12,660.05,-99.99,0,0,19.8,12.93,1,#
*,9002,20/01/2015,02:00:12,660.06,-99.99,0,0,19,12.88,1,#
*,9002,20/01/2015,03:00:12,660.05,-99.99,0,0,18.8,12.98,1,#
*,9002,20/01/2015,04:00:12,660.06,-99.99,0,0,18.3,12.98,1,#
*,9002,20/01/2015,05:00:12,660.06,-99.99,0,0,17.8,12.95,1,#
*,9002,20/01/2015,06:00:12,660.05,-99.99,0,0,16.8,12.99,1,#
*,9002,20/01/2015,07:00:12,660.05,-99.99,0,0,15.8,13.04,0,#
*,9002,20/01/2015,08:00:12,660.06,-99.99,0,0,15,13.25,0,#
*,9002,20/01/2015,09:00:12,660.08,-99.99,0,0,16.8,12.63,0,#
*,9002,20/01/2015,10:00:12,660.09,-99.99,0,0,20.3,12.84,0,#
*,9002,20/01/2015,11:00:12,660.09,-99.99,0,0,24.8,13.02,0,#
*,9002,20/01/2015,12:00:12,660.1,-99.99,0,0,28.8,12.9,0,#
*,9002,20/01/2015,14:00:12,660.43,-99.99,0,0,34,13.66,0,#
*,9002,20/01/2015,15:00:12,660.6,-99.99,0,0,35.8,13.74,0,#
*,9002,20/01/2015,16:00:12,660.29,-99.99,0,0,37.8,13.54,0,#
*,9002,20/01/2015,17:00:12,660.62,-99.99,0,0,35.5,13.15,0,#
*,9002,20/01/2015,18:00:12,660.65,-99.99,0,0,29.8,13.03,0,#
*,9002,20/01/2015,19:00:12,660.66,-99.99,0,0,26.3,12.94,1,#
*,9002,20/01/2015,20:00:12,660.68,-99.99,0,0,23.8,12.9,1,#
*,9002,20/01/2015,21:00:12,660.67,-99.99,0,0,22.3,12.87,1,#
*,9002,20/01/2015,22:00:12,660.68,-99.99,0,0,21.3,12.93,1,#
*,9002,20/01/2015,23:00:12,660.67,-99.99,0,0,20.5,12.93,1,#
*,9002,21/01/2015,00:00:12,660.67,-99.99,0,0,19.5,12.93,1,#
*,9002,21/01/2015,01:00:12,660.66,-99.99,0,0,18.8,12.95,1,#
*,9002,21/01/2015,02:00:12,660.67,-99.99,0,0,18.5,12.9,1,#
*,9002,21/01/2015,03:00:12,660.67,-99.99,0,0,18,12.91,1,#
*,9002,21/01/2015,04:00:12,660.67,-99.99,0,0,17.3,12.9,1,#
*,9002,21/01/2015,05:00:12,660.66,-99.99,0,0,16,12.99,1,#
*,9002,21/01/2015,06:00:12,660.66,-99.99,0,0,15.5,12.97,1,#
*,9002,21/01/2015,07:00:12,660.66,-99.99,0,0,15.3,12.95,0,#
*,9002,21/01/2015,08:00:12,660.67,-99.99,0,0,14.8,13.2,0,#
*,9002,21/01/2015,09:00:12,660.67,-99.99,0,0,15.8,12.64,0,#
*,9002,21/01/2015,10:00:12,660.66,-99.99,0,0,19.3,12.54,0,#
*,9002,21/01/2015,11:00:12,660.72,-99.99,0,0,22.5,13.89,0,#
*,9002,21/01/2015,13:00:12,660.91,-99.99,0,0,30,13.78,0,#
*,9002,21/01/2015,14:00:12,660.91,-99.99,0,0,33,13.77,0,#
*,9002,21/01/2015,15:00:12,660.92,-99.99,0,0,36,13.62,0,#
*,9002,21/01/2015,16:00:12,660.92,-99.99,0,0,38.3,13.34,0,#
*,9002,21/01/2015,17:00:12,660.96,-99.99,0,0,37,13.1,0,#
*,9002,21/01/2015,18:00:12,660.96,-99.99,0,0,31,12.99,0,#
*,9002,21/01/2015,19:00:12,660.95,-99.99,0,0,26.8,12.92,1,#
*,9002,21/01/2015,20:00:12,660.96,-99.99,0,0,24,12.98,1,#
*,9002,21/01/2015,21:00:12,660.96,-99.99,0,0,22.5,12.9,1,#
*,9002,21/01/2015,23:00:12,660.96,-99.99,0,0,20.8,12.82,1,#
*,9002,22/01/2015,00:00:12,660.96,-99.99,0,0,20,12.92,1,#
*,9002,22/01/2015,01:00:12,660.96,-99.99,0,0,19.5,12.89,1,#
*,9002,22/01/2015,02:00:12,660.95,-99.99,0,0,19,12.89,1,#
*,9002,22/01/2015,03:00:12,660.96,-99.99,0,0,18.5,12.91,1,#
*,9002,22/01/2015,04:00:12,660.96,-99.99,0,0,17.5,12.97,1,#
*,9002,22/01/2015,05:00:12,660.95,-99.99,0,0,16.8,12.94,1,#
*,9002,22/01/2015,06:00:12,660.96,-99.99,0,0,16.8,12.96,1,#
*,9002,22/01/2015,07:00:12,660.95,-99.99,0,0,16,12.97,1,#
*,9002,22/01/2015,08:00:12,660.95,-99.99,0,0,15.5,13.23,0,#
*,9002,22/01/2015,09:00:12,660.94,-99.99,0,0,16.5,12.71,0,#
*,9002,22/01/2015,10:00:12,660.96,-99.99,0,0,19.5,13.2,0,#
*,9002,22/01/2015,11:00:12,660.95,-99.99,0,0,22.3,13.43,0,#
*,9002,22/01/2015,12:00:12,660.96,-99.99,0,0,26.3,12.9,0,#
*,9002,22/01/2015,13:00:12,661.01,-99.99,0,0,29.8,12.92,0,#
*,9002,22/01/2015,14:00:12,661.01,-99.99,0,0,33.5,12.88,0,#
*,9002,22/01/2015,15:00:12,661.01,-99.99,0,0,36.5,13.7,0,#
*,9002,22/01/2015,16:00:12,661.01,-99.99,0,0,38,12.88,0,#
*,9002,22/01/2015,18:00:12,661.02,-99.99,0,0,30,13.08,0,#
*,9002,22/01/2015,19:00:12,661.01,-99.99,0,0,26,12.94,1,#
*,9002,22/01/2015,20:00:12,661.01,-99.99,0,0,23.3,12.92,1,#
*,9002,22/01/2015,21:00:12,661,-99.99,0,0,22,12.89,1,#
*,9002,22/01/2015,22:00:12,661.01,-99.99,0,0,21.3,12.89,1,#
*,9002,22/01/2015,23:00:12,661.01,-99.99,0,0,20.5,12.91,1,#
*,9002,23/01/2015,00:00:12,661.01,-99.99,0,0,19.5,12.9,1,#
*,9002,23/01/2015,01:00:12,661,-99.99,0,0,18.8,12.89,1,#
*,9002,23/01/2015,02:00:12,661.01,-99.99,0,0,18.3,12.86,1,#
*,9002,23/01/2015,03:00:12,661.01,-99.99,0,0,17.3,12.96,1,#
*,9002,23/01/2015,04:00:12,661,-99.99,0,0,16.3,12.98,1,#
*,9002,23/01/2015,05:00:12,661.01,-99.99,0,0,15.5,12.98,1,#
*,9002,23/01/2015,06:00:12,661.01,-99.99,0,0,14.8,12.97,1,#
*,9002,23/01/2015,07:00:12,661.01,-99.99,0,0,14.5,13.02,0,#
*,9002,23/01/2015,08:00:12,661.02,-99.99,0,0,14.8,13.3,0,#
*,9002,23/01/2015,09:00:12,661.01,-99.99,0,0,16.8,12.52,0,#
*,9002,23/01/2015,10:00:12,661.01,-99.99,0,0,19.8,12.91,0,#
*,9002,23/01/2015,11:00:12,661.02,-99.99,0,0,22.8,13.95,0,#
*,9002,23/01/2015,12:00:12,661.02,-99.99,0,0,26.5,13.82,0,#
*,9002,23/01/2015,13:00:12,661.01,-99.99,0,0,30.3,13.76,0,#
*,9002,23/01/2015,14:00:12,661.01,-99.99,0,0,33,13.31,0,#
*,9002,23/01/2015,15:00:12,661.01,-99.99,0,0,33.8,12.92,0,#
*,9002,23/01/2015,16:00:12,661,-99.99,0,0,34.5,13.17,0,#
*,9002,23/01/2015,17:00:12,661.01,-99.99,0,0,35,13.09,0,#
*,9002,23/01/2015,18:00:12,661.01,-99.99,0,0,30.8,12.86,0,#
*,9002,23/01/2015,19:00:12,661.01,-99.99,0,0,27.3,12.89,1,#
*,9002,23/01/2015,20:00:12,661,-99.99,0,0,24.5,12.9,1,#
*,9002,23/01/2015,21:00:12,661,-99.99,0,0,23.3,12.86,1,#
*,9002,23/01/2015,22:00:12,661.01,-99.99,0,0,22.5,12.89,1,#
*,9002,24/01/2015,00:00:12,661.01,-99.99,0,0,20.5,12.9,1,#
*,9002,24/01/2015,01:00:12,661.01,-99.99,0,0,20,12.96,1,#
*,9002,24/01/2015,02:00:12,661.01,-99.99,0,0,19.5,12.95,1,#
*,9002,24/01/2015,03:00:12,661,-99.99,0,0,18.8,12.89,1,#
*,9002,24/01/2015,04:00:12,661.01,-99.99,0,0,18,12.93,1,#
*,9002,24/01/2015,05:00:12,661,-99.99,0,0,17.5,12.99,1,#
*,9002,24/01/2015,06:00:12,661,-99.99,0,0,17.5,12.95,1,#
*,9002,24/01/2015,07:00:12,661.01,-99.99,0,0,17,12.98,1,#
*,9002,24/01/2015,08:00:12,661.01,-99.99,0,0,16.5,13.26,0,#
*,9002,24/01/2015,09:00:12,661.01,-99.99,0,0,18,12.67,0,#
*,9002,24/01/2015,10:00:12,661.01,-99.99,0,0,21,13.13,0,#
*,9002,24/01/2015,11:00:12,661,-99.99,0,0,24,13.02,0,#
*,9002,24/01/2015,12:00:12,661,-99.99,0,0,27.8,13.86,0,#
*,9002,24/01/2015,13:00:12,661,-99.99,0,0,31,12.9,0,#
*,9002,24/01/2015,14:00:12,661,-99.99,0,0,33,12.9,0,#
*,9002,24/01/2015,15:00:12,661,-99.99,0,0,33.5,13.59,0,#
*,9002,24/01/2015,16:00:12,661,-99.99,0,0,33.8,13.37,0,#
*,9002,24/01/2015,17:00:12,661.01,-99.99,0,0,32.8,13.06,0,#
*,9002,24/01/2015,18:00:12,661,-99.99,0,0,29.8,12.98,0,#
*,9002,24/01/2015,19:00:12,661,-99.99,0,0,26.8,12.85,1,#
*,9002,24/01/2015,20:00:12,661.01,-99.99,0,0,24.8,12.91,1,#
*,9002,24/01/2015,21:00:12,661.02,-99.99,0,0,23.8,12.85,1,#
*,9002,24/01/2015,22:00:12,661.02,-99.99,0,0,23,12.94,1,#
*,9002,24/01/2015,23:00:12,661.02,-99.99,0,0,22.3,12.93,1,#
*,9002,25/01/2015,00:00:12,661.01,-99.99,0,0,21.8,12.89,1,#
*,9002,25/01/2015,01:00:12,661.01,-99.99,0,0,21,12.91,1,#
*,9002,25/01/2015,02:00:12,661,-99.99,0,0,20.5,12.89,1,#
*,9002,25/01/2015,03:00:12,661.01,-99.99,0,0,20,12.9,1,#
*,9002,25/01/2015,04:00:12,661,-99.99,0,0,19.3,12.92,1,#
*,9002,25/01/2015,05:00:12,661.01,-99.99,0,0,18.5,12.93,1,#
*,9002,25/01/2015,06:00:12,661.01,-99.99,0,0,18.3,12.98,1,#
*,9002,25/01/2015,07:00:12,661,-99.99,0,0,17.8,12.93,0,#
*,9002,25/01/2015,08:00:12,661,-99.99,0,0,17.3,13.23,0,#
*,9002,25/01/2015,09:00:12,661.01,-99.99,0,0,18,12.83,0,#
*,9002,25/01/2015,10:00:12,661,-99.99,0,0,20.8,13.51,0,#
*,9002,25/01/2015,11:00:12,661,-99.99,0,0,23.3,13.78,0,#
*,9002,25/01/2015,12:00:12,661,-99.99,0,0,27.5,13.81,0,#
*,9002,25/01/2015,13:00:12,661,-99.99,0,0,30.5,12.86,0,#
*,9002,25/01/2015,14:00:12,661,-99.99,0,0,31.8,13.19,0,#
*,9002,25/01/2015,15:00:12,661,-99.99,0,0,31.8,13.17,0,#
*,9002,25/01/2015,16:00:12,661,-99.99,0,0,34,12.82,0,#
*,9002,25/01/2015,17:00:12,661.01,-99.99,0,0,34.5,13.04,0,#
*,9002,25/01/2015,18:00:12,661.01,-99.99,0,0,30.8,12.87,0,#
*,9002,25/01/2015,20:00:12,661.01,-99.99,0,0,24.5,12.86,1,#
*,9002,25/01/2015,21:00:12,661,-99.99,0,0,23.3,12.92,1,#
*,9002,25/01/2015,22:00:12,661.01,-99.99,0,0,22.8,12.88,1,#
*,9002,25/01/2015,23:00:12,661.01,-99.99,0,0,21.8,12.94,1,#
*,9002,26/01/2015,00:00:12,661.01,-99.99,0,0,20.8,12.91,1,#
*,9002,26/01/2015,01:00:12,661,-99.99,0,0,19.5,12.89,1,#
*,9002,26/01/2015,02:00:12,661.01,-99.99,0,0,19,12.94,1,#
*,9002,26/01/2015,03:00:12,661.01,-99.99,0,0,18.8,12.89,1,#
*,9002,26/01/2015,04:00:12,661.01,-99.99,0,0,18.3,12.95,1,#
*,9002,26/01/2015,05:00:12,661,-99.99,0,0,17.8,12.82,1,#
*,9002,26/01/2015,06:00:12,661.01,-99.99,0,0,17.8,12.9,1,#
*,9002,26/01/2015,07:00:12,661.01,-99.99,0,0,17,12.86,0,#
*,9002,26/01/2015,08:00:12,661,-99.99,0,0,16.5,13.21,0,#
*,9002,26/01/2015,09:00:12,661,-99.99,0,0,17.8,12.74,0,#
*,9002,26/01/2015,11:00:12,661,-99.99,0,0,23.5,13.58,0,#
*,9002,26/01/2015,12:00:12,661,-99.99,0,0,26.8,12.93,0,#
*,9002,26/01/2015,13:00:12,661,-99.99,0,0,30.3,13.75,0,#
*,9002,26/01/2015,14:00:12,661.01,-99.99,0,0,32.3,13.38,0,#
*,9002,26/01/2015,15:00:12,661,-99.99,0,0,35.3,13.49,0,#
*,9002,26/01/2015,16:00:12,661.01,-99.99,0,0,35.8,13.27,0,#
*,9002,26/01/2015,17:00:12,660.75,-99.99,0,0,34.5,12.92,0,#
*,9002,26/01/2015,18:00:12,660.76,-99.99,0,0,30.5,12.98,0,#
*,9002,26/01/2015,19:00:12,660.76,-99.99,0,0,27,12.83,1,#
*,9002,26/01/2015,20:00:12,660.77,-99.99,0,0,24.8,12.89,1,#
*,9002,26/01/2015,21:00:12,660.79,-99.99,0,0,23.5,12.9,1,#
*,9002,26/01/2015,22:00:12,660.79,-99.99,0,0,22.5,12.9,1,#
*,9002,26/01/2015,23:00:12,660.78,-99.99,0,0,21.5,12.94,1,#
*,9002,27/01/2015,00:00:13,660.79,-99.99,0,0,20.8,12.95,1,#
*,9002,27/01/2015,01:00:12,660.79,-99.99,0,0,20,12.9,1,#
*,9002,27/01/2015,02:00:12,660.78,-99.99,0,0,19.8,12.99,1,#
*,9002,27/01/2015,03:00:12,660.78,-99.99,0,0,19,12.99,1,#
*,9002,27/01/2015,04:00:12,660.78,-99.99,0,0,18.3,12.87,1,#
*,9002,27/01/2015,05:00:12,660.78,-99.99,0,0,17.5,12.97,1,#
*,9002,27/01/2015,06:00:12,660.79,-99.99,0,0,17.3,12.92,1,#
*,9002,27/01/2015,07:00:12,660.79,-99.99,0,0,17.5,12.91,1,#
*,9002,27/01/2015,08:00:12,660.78,-99.99,0,0,17.3,13.26,0,#
*,9002,27/01/2015,09:00:12,660.77,-99.99,0,0,18,12.79,0,#
*,9002,27/01/2015,10:00:12,660.76,-99.99,0,0,20.5,12.59,0,#
*,9002,27/01/2015,11:00:12,660.76,-99.99,0,0,24,13.81,0,#
*,9002,27/01/2015,12:00:13,660.77,-99.99,0,0,27.5,13.85,0,#
*,9002,27/01/2015,13:00:12,660.76,-99.99,0,0,30.8,12.94,0,#
*,9002,27/01/2015,14:00:12,660.77,-99.99,0,0,33.5,13.64,0,#
*,9002,27/01/2015,15:00:12,660.76,-99.99,0,0,35.3,13.26,0,#
*,9002,27/01/2015,16:00:12,660.76,-99.99,0,0,35.5,13.27,0,#
*,9002,27/01/2015,17:00:12,660.75,-99.99,0,0,35.3,12.9,0,#
*,9002,27/01/2015,18:00:12,660.77,-99.99,0,0,31,12.93,0,#
*,9002,27/01/2015,19:00:12,660.76,-99.99,0,0,27.3,12.82,1,#
*,9002,27/01/2015,20:00:12,660.77,-99.99,0,0,24.3,12.82,1,#
*,9002,27/01/2015,21:00:12,660.76,-99.99,0,0,23.5,12.83,1,#
*,9002,27/01/2015,22:00:12,660.77,-99.99,0,0,22.8,12.86,1,#
*,9002,27/01/2015,23:00:12,660.76,-99.99,0,0,21.8,12.94,1,#
*,9002,28/01/2015,00:00:13,660.76,-99.99,0,0,21,12.96,1,#
*,9002,28/01/2015,01:00:12,660.76,-99.99,0,0,20.5,12.82,1,#
*,9002,28/01/2015,02:00:12,660.76,-99.99,0,0,20,12.88,1,#
*,9002,28/01/2015,03:00:12,660.76,-99.99,0,0,19,12.92,1,#
*,9002,28/01/2015,04:00:14,660.76,-99.99,0,0,17.8,12.92,1,#
*,9002,28/01/2015,05:00:12,660.76,-99.99,0,0,16.8,12.96,1,#
*,9002,28/01/2015,06:00:12,660.77,-99.99,0,0,16.3,12.98,1,#
*,9002,28/01/2015,07:00:12,660.76,-99.99,0,0,15.8,13.02,1,#
*,9002,28/01/2015,08:00:12,660.75,-99.99,0,0,15.3,13.09,0,#
*,9002,28/01/2015,09:00:12,660.76,-99.99,0,0,16.3,12.89,0,#
*,9002,28/01/2015,10:00:12,660.77,-99.99,0,0,19.8,12.56,0,#
*,9002,28/01/2015,11:00:12,660.76,-99.99,0,0,23.5,13.91,0,#
*,9002,28/01/2015,12:00:13,660.77,-99.99,0,0,27.3,12.9,0,#
*,9002,28/01/2015,13:00:12,660.78,-99.99,0,0,30.8,13.66,0,#
*,9002,28/01/2015,15:00:12,660.77,-99.99,0,0,36.8,13.58,0,#
*,9002,28/01/2015,16:00:12,660.76,-99.99,0,0,37.3,12.91,0,#
*,9002,28/01/2015,17:00:12,660.76,-99.99,0,0,36.5,13.07,0,#
*,9002,28/01/2015,18:00:12,660.75,-99.99,0,0,31.8,13.02,0,#
*,9002,28/01/2015,19:00:12,660.75,-99.99,0,0,27.5,12.93,1,#
*,9002,28/01/2015,20:00:12,660.75,-99.99,0,0,24.8,12.87,1,#
